State,CityName,RegionCode,CountryCode
California,Cerritos,US-CA,US
California,Challenge,US-CA,US
California,Chatsworth,US-CA,US
California,Chester,US-CA,US
California,Chicago Park,US-CA,US
California,Chico,US-CA,US
California,Chinese Camp,US-CA,US
California,Chino,US-CA,US
California,Chino Hills,US-CA,US
California,Chowchilla,US-CA,US
California,Chualar,US-CA,US
California,Chula Vista,US-CA,US
California,Citrus Heights,US-CA,US
California,City of Industry,US-CA,US
California,Claremont,US-CA,US
California,Clayton,US-CA,US
California,Clearlake,US-CA,US
California,Clearlake Oaks,US-CA,US
California,Clements,US-CA,US
California,Cloverdale,US-CA,US
California,Clovis,US-CA,US
California,Coachella,US-CA,US
California,Coalinga,US-CA,US
California,Cobb,US-CA,US
California,Coleville,US-CA,US
California,Colfax,US-CA,US
California,Coloma,US-CA,US
California,Colton,US-CA,US
California,Columbia,US-CA,US
California,Colusa,US-CA,US
California,Compton,US-CA,US
California,Concord,US-CA,US
California,Copperopolis,US-CA,US
California,Corcoran,US-CA,US
California,Corning,US-CA,US
California,Corona,US-CA,US
California,Corona Del Mar,US-CA,US
California,Coronado,US-CA,US
California,Corte Madera,US-CA,US
California,Costa Mesa,US-CA,US
California,Cottonwood,US-CA,US
California,Coulterville,US-CA,US
California,Covelo,US-CA,US
California,Covina,US-CA,US
California,Crescent City,US-CA,US
California,Crestline,US-CA,US
California,Crockett,US-CA,US
California,Crows Landing,US-CA,US
California,Culver City,US-CA,US
California,Cupertino,US-CA,US
California,Cypress,US-CA,US
California,Daggett,US-CA,US
California,Daly City,US-CA,US
California,Dana Point,US-CA,US
California,Danville,US-CA,US
California,Davis,US-CA,US
California,Death Valley,US-CA,US
California,Deer Park,US-CA,US
California,Del Mar,US-CA,US
California,Delano,US-CA,US
California,Delhi,US-CA,US
California,Denair,US-CA,US
California,Desert Center,US-CA,US
California,Desert Hot Springs,US-CA,US
California,Diablo,US-CA,US
California,Diamond Bar,US-CA,US
California,Diamond Springs,US-CA,US
California,Dinuba,US-CA,US
California,Dixon,US-CA,US
California,Dorris,US-CA,US
California,Dos Palos,US-CA,US
California,Downey,US-CA,US
California,Downieville,US-CA,US
California,Duarte,US-CA,US
California,Dublin,US-CA,US
California,Ducor,US-CA,US
California,Dunnigan,US-CA,US
California,Dunsmuir,US-CA,US
California,Durham,US-CA,US
California,Dutch Flat,US-CA,US
California,Earlimart,US-CA,US
California,Earp,US-CA,US
California,East Irvine,US-CA,US
California,Edison,US-CA,US
California,Edwards,US-CA,US
California,El Cajon,US-CA,US
California,El Centro,US-CA,US
California,El Cerrito,US-CA,US
California,El Dorado,US-CA,US
California,El Dorado Hills,US-CA,US
California,El Granada,US-CA,US
California,El Monte,US-CA,US
California,El Segundo,US-CA,US
California,El Sobrante,US-CA,US
California,Eldridge,US-CA,US
California,Elk,US-CA,US
California,Elk Creek,US-CA,US
California,Elk Grove,US-CA,US
California,Elmira,US-CA,US
California,Elverta,US-CA,US
California,Emeryville,US-CA,US
California,Empire,US-CA,US
California,Encinitas,US-CA,US
California,Encino,US-CA,US
California,Escalon,US-CA,US
California,Escondido,US-CA,US
California,Esparto,US-CA,US
California,Etna,US-CA,US
California,Eureka,US-CA,US
California,Exeter,US-CA,US
California,Fair Oaks,US-CA,US
California,Fairfax,US-CA,US
California,Fairfield,US-CA,US
California,Fall River Mills,US-CA,US
California,Fallbrook,US-CA,US
California,Farmersville,US-CA,US
California,Farmington,US-CA,US
California,Felton,US-CA,US
California,Ferndale,US-CA,US
California,Fiddletown,US-CA,US
California,Fillmore,US-CA,US
California,Firebaugh,US-CA,US
California,Five Points,US-CA,US
California,Folsom,US-CA,US
California,Fontana,US-CA,US
California,Foothill Ranch,US-CA,US
California,Forbestown,US-CA,US
California,Forest Knolls,US-CA,US
California,Forest Ranch,US-CA,US
California,Foresthill,US-CA,US
California,Forestville,US-CA,US
California,Fortuna,US-CA,US
California,Fountain Valley,US-CA,US
California,Fowler,US-CA,US
California,Frazier Park,US-CA,US
California,Freedom,US-CA,US
California,Fremont,US-CA,US
California,French Gulch,US-CA,US
California,Fresno,US-CA,US
California,Friant,US-CA,US
California,Ft Bragg,US-CA,US
California,Ft Irwin,US-CA,US
California,Fullerton,US-CA,US
California,Fulton,US-CA,US
California,Galt,US-CA,US
California,Garberville,US-CA,US
California,Garden Grove,US-CA,US
California,Gardena,US-CA,US
California,Gazelle,US-CA,US
California,Georgetown,US-CA,US
California,Geyserville,US-CA,US
California,Gilroy,US-CA,US
California,Glen Ellen,US-CA,US
California,Glendale,US-CA,US
California,Glendora,US-CA,US
California,Glennville,US-CA,US
California,Goleta,US-CA,US
California,Gonzales,US-CA,US
California,Granada Hills,US-CA,US
California,Grand Terrace,US-CA,US
California,Grass Valley,US-CA,US
California,Greenbrae,US-CA,US
California,Greenfield,US-CA,US
California,Greenville,US-CA,US
California,Greenwood,US-CA,US
California,Grenada,US-CA,US
California,Gridley,US-CA,US
California,Grizzly Flats,US-CA,US
California,Groveland,US-CA,US
California,Grover Beach,US-CA,US
California,Guadalupe,US-CA,US
California,Gualala,US-CA,US
California,Guerneville,US-CA,US
California,Guinda,US-CA,US
California,Gustine,US-CA,US
California,Hacienda Heights,US-CA,US
California,Half Moon Bay,US-CA,US
California,Hanford,US-CA,US
California,Happy Camp,US-CA,US
California,Harbor City,US-CA,US
California,Hawthorne,US-CA,US
California,Hayfork,US-CA,US
California,Hayward,US-CA,US
California,Healdsburg,US-CA,US
California,Heber,US-CA,US
California,Helendale,US-CA,US
California,Hemet,US-CA,US
California,Herald,US-CA,US
California,Hercules,US-CA,US
California,Herlong,US-CA,US
California,Hermosa Beach,US-CA,US
California,Hesperia,US-CA,US
California,Hickman,US-CA,US
California,Highland,US-CA,US
California,Hilmar,US-CA,US
California,Hollister,US-CA,US
California,Holtville,US-CA,US
California,Homeland,US-CA,US
California,Homewood,US-CA,US
California,Honeydew,US-CA,US
California,Hoopa,US-CA,US
California,Hornbrook,US-CA,US
California,Hughson,US-CA,US
California,Huntington Beach,US-CA,US
California,Huntington Park,US-CA,US
California,Huron,US-CA,US
California,Hydesville,US-CA,US
California,Idyllwild,US-CA,US
California,Igo,US-CA,US
California,Imperial,US-CA,US
California,Imperial Beach,US-CA,US
California,Independence,US-CA,US
California,Indian Wells,US-CA,US
California,Indio,US-CA,US
California,Inglewood,US-CA,US
California,Inverness,US-CA,US
California,Ione,US-CA,US
California,Irvine,US-CA,US
California,Isleton,US-CA,US
California,Ivanhoe,US-CA,US
California,Jackson,US-CA,US
California,Jacumba,US-CA,US
California,Jamestown,US-CA,US
California,Jamul,US-CA,US
California,Jenner,US-CA,US
California,Joshua Tree,US-CA,US
California,Julian,US-CA,US
California,June Lake,US-CA,US
California,Kelseyville,US-CA,US
California,Kentfield,US-CA,US
California,Kenwood,US-CA,US
California,Kerman,US-CA,US
California,Kernville,US-CA,US
California,King City,US-CA,US
California,Kings Beach,US-CA,US
California,Kings Canyon National Pk,US-CA,US
California,Kingsburg,US-CA,US
California,Klamath,US-CA,US
California,Kneeland,US-CA,US
California,Knights Landing,US-CA,US
California,Knightsen,US-CA,US
California,La Canada Flintridge,US-CA,US
California,La Crescenta,US-CA,US
California,La Habra,US-CA,US
California,La Honda,US-CA,US
California,La Jolla,US-CA,US
California,La Mesa,US-CA,US
California,La Mirada,US-CA,US
California,La Palma,US-CA,US
California,La Puente,US-CA,US
California,La Quinta,US-CA,US
California,La Verne,US-CA,US
California,Ladera Ranch,US-CA,US
California,Lafayette,US-CA,US
California,Laguna Beach,US-CA,US
California,Laguna Hills,US-CA,US
California,Laguna Niguel,US-CA,US
California,Lake Arrowhead,US-CA,US
California,Lake Elsinore,US-CA,US
California,Lake Forest,US-CA,US
California,Lake Hughes,US-CA,US
California,Lake Isabella,US-CA,US
California,Lakeport,US-CA,US
California,Lakeside,US-CA,US
California,Lakewood,US-CA,US
California,Lancaster,US-CA,US
California,Larkspur,US-CA,US
California,Lathrop,US-CA,US
California,Laton,US-CA,US
California,Lawndale,US-CA,US
California,Laytonville,US-CA,US
California,Le Grand,US-CA,US
California,Lebec,US-CA,US
California,Lee Vining,US-CA,US
California,Leggett,US-CA,US
California,Lemon Cove,US-CA,US
California,Lemon Grove,US-CA,US
California,Lemoore,US-CA,US
California,Lewiston,US-CA,US
California,Lincoln,US-CA,US
California,Linden,US-CA,US
California,Lindsay,US-CA,US
California,Littlerock,US-CA,US
California,Live Oak,US-CA,US
California,Livermore,US-CA,US
California,Livingston,US-CA,US
California,Lockeford,US-CA,US
California,Lodi,US-CA,US
California,Loma Linda,US-CA,US
California,Lomita,US-CA,US
California,Lompoc,US-CA,US
California,Lone Pine,US-CA,US
California,Long Beach,US-CA,US
California,Loomis,US-CA,US
California,Los Alamitos,US-CA,US
California,Los Altos,US-CA,US
California,Los Angeles,US-CA,US
California,Los Banos,US-CA,US
California,Los Gatos,US-CA,US
California,Los Molinos,US-CA,US
California,Los Olivos,US-CA,US
California,Los Osos,US-CA,US
California,Lost Hills,US-CA,US
California,Lower Lake,US-CA,US
California,Loyalton,US-CA,US
California,Lucerne,US-CA,US
California,Lucerne Valley,US-CA,US
California,Lynwood,US-CA,US
California,Lyoth,US-CA,US
California,Mad River,US-CA,US
California,Madera,US-CA,US
California,Magalia,US-CA,US
California,Malibu,US-CA,US
California,Mammoth Lakes,US-CA,US
California,Manhattan Beach,US-CA,US
California,Manteca,US-CA,US
California,March Afb,US-CA,US
California,Marina,US-CA,US
California,Marina Del Rey,US-CA,US
California,Mariposa,US-CA,US
California,Markleeville,US-CA,US
California,Marshall,US-CA,US
California,Martinez,US-CA,US
California,Marysville,US-CA,US
California,Mather,US-CA,US
California,Maxwell,US-CA,US
California,Maywood,US-CA,US
California,Mc Farland,US-CA,US
California,Mc Kittrick,US-CA,US
California,Mcclellan,US-CA,US
California,Mckinleyville,US-CA,US
California,Meadow Vista,US-CA,US
California,Mecca,US-CA,US
California,Mendocino,US-CA,US
California,Mendota,US-CA,US
California,Menifee,US-CA,US
California,Menlo Park,US-CA,US
California,Mentone,US-CA,US
California,Merced,US-CA,US
California,Meridian,US-CA,US
California,Mi Wuk Village,US-CA,US
California,Middletown,US-CA,US
California,Midway City,US-CA,US
California,Mill Valley,US-CA,US
California,Millbrae,US-CA,US
California,Millville,US-CA,US
California,Milpitas,US-CA,US
California,Mira Loma,US-CA,US
California,Miramonte,US-CA,US
California,Miranda,US-CA,US
California,Mission Hills,US-CA,US
California,Mission Viejo,US-CA,US
California,Moccasin,US-CA,US
California,Modesto,US-CA,US
California,Mojave,US-CA,US
California,Mokelumne Hill,US-CA,US
California,Monrovia,US-CA,US
California,Montague,US-CA,US
California,Montara,US-CA,US
California,Montclair,US-CA,US
California,Monte Rio,US-CA,US
California,Montebello,US-CA,US
California,Monterey,US-CA,US
California,Monterey Park,US-CA,US
California,Montrose,US-CA,US
California,Moorpark,US-CA,US
California,Moraga,US-CA,US
California,Moreno Valley,US-CA,US
California,Morgan Hill,US-CA,US
California,Morro Bay,US-CA,US
California,Moss Beach,US-CA,US
California,Moss Landing,US-CA,US
California,Mount Aukum,US-CA,US
California,Mount Baldy,US-CA,US
California,Mount Hamilton,US-CA,US
California,Mount Laguna,US-CA,US
California,Mount Shasta,US-CA,US
California,Mount Wilson,US-CA,US
California,Mountain View,US-CA,US
California,Murrieta,US-CA,US
California,Napa,US-CA,US
California,National City,US-CA,US
California,Navarro,US-CA,US
California,Needles,US-CA,US
California,Nevada City,US-CA,US
California,New Cuyama,US-CA,US
California,Newark,US-CA,US
California,Newberry Springs,US-CA,US
California,Newbury Park,US-CA,US
California,Newcastle,US-CA,US
California,Newhall,US-CA,US
California,Newman,US-CA,US
California,Newport Beach,US-CA,US
California,Newport Coast,US-CA,US
California,Nicasio,US-CA,US
California,Nicolaus,US-CA,US
California,Nipomo,US-CA,US
California,Norco,US-CA,US
California,Norden,US-CA,US
California,North Fork,US-CA,US
California,North Highlands,US-CA,US
California,North Hills,US-CA,US
California,North Hollywood,US-CA,US
California,North Palm Springs,US-CA,US
California,North San Juan,US-CA,US
California,Northridge,US-CA,US
California,Norwalk,US-CA,US
California,Novato,US-CA,US
California,Nuevo,US-CA,US
California,o Neals,US-CA,US
California,Oak Park,US-CA,US
California,Oak View,US-CA,US
California,Oakdale,US-CA,US
California,Oakhurst,US-CA,US
California,Oakland,US-CA,US
California,Oakley,US-CA,US
California,Oakville,US-CA,US
California,Occidental,US-CA,US
California,Oceano,US-CA,US
California,Oceanside,US-CA,US
California,Ojai,US-CA,US
California,Olancha,US-CA,US
California,Olympic Valley,US-CA,US
California,Ontario,US-CA,US
California,Orange,US-CA,US
California,Orangevale,US-CA,US
California,Orinda,US-CA,US
California,Orland,US-CA,US
California,Orleans,US-CA,US
California,Oro Grande,US-CA,US
California,Orosi,US-CA,US
California,Oroville,US-CA,US
California,Oxnard,US-CA,US
California,Pacific Grove,US-CA,US
California,Pacific Palisades,US-CA,US
California,Pacifica,US-CA,US
California,Pacoima,US-CA,US
California,Paicines,US-CA,US
California,Pala,US-CA,US
California,Palm Desert,US-CA,US
California,Palm Springs,US-CA,US
California,Palmdale,US-CA,US
California,Palo Alto,US-CA,US
California,Palo Cedro,US-CA,US
California,Palomar Mountain,US-CA,US
California,Palos Verdes Peninsula,US-CA,US
California,Panorama City,US-CA,US
California,Paradise,US-CA,US
California,Paramount,US-CA,US
California,Parker Dam,US-CA,US
California,Parlier,US-CA,US
California,Pasadena,US-CA,US
California,Paskenta,US-CA,US
California,Paso Robles,US-CA,US
California,Patterson,US-CA,US
California,Pearblossom,US-CA,US
California,Pebble Beach,US-CA,US
California,Penn Valley,US-CA,US
California,Penngrove,US-CA,US
California,Penryn,US-CA,US
California,Perris,US-CA,US
California,Pescadero,US-CA,US
California,Petaluma,US-CA,US
California,Petrolia,US-CA,US
California,Phelan,US-CA,US
California,Phillipsville,US-CA,US
California,Pico Rivera,US-CA,US
California,Piedmont,US-CA,US
California,Piercy,US-CA,US
California,Pine Grove,US-CA,US
California,Pine Valley,US-CA,US
California,Pinecrest,US-CA,US
California,Pinole,US-CA,US
California,Pismo Beach,US-CA,US
California,Pittsburg,US-CA,US
California,Pixley,US-CA,US
California,Placentia,US-CA,US
California,Placerville,US-CA,US
California,Planada,US-CA,US
California,Playa Del Rey,US-CA,US
California,Pleasant Grove,US-CA,US
California,Pleasant Hill,US-CA,US
California,Pleasanton,US-CA,US
California,Plymouth,US-CA,US
California,Point Arena,US-CA,US
California,Point Mugu Nawc,US-CA,US
California,Point Reyes Station,US-CA,US
California,Pollock Pines,US-CA,US
California,Pomona,US-CA,US
California,Port Costa,US-CA,US
California,Port Hueneme,US-CA,US
California,Port Hueneme Cbc Base,US-CA,US
California,Porterville,US-CA,US
California,Portola,US-CA,US
California,Portola Valley,US-CA,US
California,Poway,US-CA,US
California,Quincy,US-CA,US
California,Raisin,US-CA,US
California,Ramona,US-CA,US
California,Rancho Cordova,US-CA,US
California,Rancho Cucamonga,US-CA,US
California,Rancho Mirage,US-CA,US
California,Rancho Palos Verdes,US-CA,US
California,Rancho Santa Fe,US-CA,US
California,Rancho Santa Margarita,US-CA,US
California,Randsburg,US-CA,US
California,Raymond,US-CA,US
California,Red Bluff,US-CA,US
California,Redding,US-CA,US
California,Redlands,US-CA,US
California,Redondo Beach,US-CA,US
California,Redwood City,US-CA,US
California,Redwood Estates,US-CA,US
California,Redwood Valley,US-CA,US
California,Reedley,US-CA,US
California,Represa,US-CA,US
California,Rescue,US-CA,US
California,Reseda,US-CA,US
California,Rialto,US-CA,US
California,Richgrove,US-CA,US
California,Richmond,US-CA,US
California,Richvale,US-CA,US
California,Ridgecrest,US-CA,US
California,Rio Dell,US-CA,US
California,Rio Linda,US-CA,US
California,Rio Oso,US-CA,US
California,Rio Vista,US-CA,US
California,Ripon,US-CA,US
California,Riverbank,US-CA,US
California,Riverdale,US-CA,US
California,Riverside,US-CA,US
California,Robbins,US-CA,US
California,Rocklin,US-CA,US
California,Rodeo,US-CA,US
California,Rohnert Park,US-CA,US
California,Rosamond,US-CA,US
California,Rosemead,US-CA,US
California,Roseville,US-CA,US
California,Ross,US-CA,US
California,Rough And Ready,US-CA,US
California,Rowland Heights,US-CA,US
California,Sacramento,US-CA,US
California,Salida,US-CA,US
California,Salinas,US-CA,US
California,San Andreas,US-CA,US
California,San Anselmo,US-CA,US
California,San Ardo,US-CA,US
California,San Bernardino,US-CA,US
California,San Bruno,US-CA,US
California,San Carlos,US-CA,US
California,San Clemente,US-CA,US
California,San Diego,US-CA,US
California,San Dimas,US-CA,US
California,San Fernando,US-CA,US
California,San Francisco,US-CA,US
California,San Gabriel,US-CA,US
California,San Gregorio,US-CA,US
California,San Jacinto,US-CA,US
California,San Joaquin,US-CA,US
California,San Jose,US-CA,US
California,San Juan Bautista,US-CA,US
California,San Juan Capistrano,US-CA,US
California,San Leandro,US-CA,US
California,San Lorenzo,US-CA,US
California,San Lucas,US-CA,US
California,San Luis Obispo,US-CA,US
California,San Luis Rey,US-CA,US
California,San Marcos,US-CA,US
California,San Marino,US-CA,US
California,San Martin,US-CA,US
California,San Mateo,US-CA,US
California,San Miguel,US-CA,US
California,San Pablo,US-CA,US
California,San Pedro,US-CA,US
California,San Quentin,US-CA,US
California,San Rafael,US-CA,US
California,San Ramon,US-CA,US
California,San Simeon,US-CA,US
California,San Ysidro,US-CA,US
California,Sanger,US-CA,US
California,Santa Ana,US-CA,US
California,Santa Barbara,US-CA,US
California,Santa Clara,US-CA,US
California,Santa Clarita,US-CA,US
California,Santa Cruz,US-CA,US
California,Santa Fe Springs,US-CA,US
California,Santa Margarita,US-CA,US
California,Santa Maria,US-CA,US
California,Santa Monica,US-CA,US
California,Santa Paula,US-CA,US
California,Santa Rosa,US-CA,US
California,Santa Ynez,US-CA,US
California,Santee,US-CA,US
California,Saratoga,US-CA,US
California,Sausalito,US-CA,US
California,Scotts Valley,US-CA,US
California,Seal Beach,US-CA,US
California,Seaside,US-CA,US
California,Sebastopol,US-CA,US
California,Selma,US-CA,US
California,Sequoia National Park,US-CA,US
California,Shafter,US-CA,US
California,Shandon,US-CA,US
California,Shasta,US-CA,US
California,Shasta Lake,US-CA,US
California,Sheep Ranch,US-CA,US
California,Sherman Oaks,US-CA,US
California,Shingle Springs,US-CA,US
California,Shoshone,US-CA,US
California,Sierra Madre,US-CA,US
California,Sierraville,US-CA,US
California,Silverado,US-CA,US
California,Simi Valley,US-CA,US
California,Sloughhouse,US-CA,US
California,Smartville,US-CA,US
California,Snelling,US-CA,US
California,Soda Springs,US-CA,US
California,Solana Beach,US-CA,US
California,Soledad,US-CA,US
California,Solvang,US-CA,US
California,Somis,US-CA,US
California,Sonoma,US-CA,US
California,Sonora,US-CA,US
California,Soquel,US-CA,US
California,South El Monte,US-CA,US
California,South Gate,US-CA,US
California,South Lake Tahoe,US-CA,US
California,South Pasadena,US-CA,US
California,South San Francisco,US-CA,US
California,Spreckels,US-CA,US
California,Spring Valley,US-CA,US
California,Springville,US-CA,US
California,Squaw Valley,US-CA,US
California,St Helena,US-CA,US
California,Stanford,US-CA,US
California,Stanton,US-CA,US
California,Stevenson Ranch,US-CA,US
California,Stevinson,US-CA,US
California,Stinson Beach,US-CA,US
California,Stockton,US-CA,US
California,Stonyford,US-CA,US
California,Strathmore,US-CA,US
California,Studio City,US-CA,US
California,Suisun City,US-CA,US
California,Sultana,US-CA,US
California,Sun City,US-CA,US
California,Sun Valley,US-CA,US
California,Sunland,US-CA,US
California,Sunnyvale,US-CA,US
California,Sunol,US-CA,US
California,Sunset Beach,US-CA,US
California,Susanville,US-CA,US
California,Sutter,US-CA,US
California,Sutter Creek,US-CA,US
California,Sylmar,US-CA,US
California,Taft,US-CA,US
California,Tahoe City,US-CA,US
California,Tahoe Vista,US-CA,US
California,Tarzana,US-CA,US
California,Tehachapi,US-CA,US
California,Temecula,US-CA,US
California,Temple City,US-CA,US
California,Templeton,US-CA,US
California,Thermal,US-CA,US
California,Thornton,US-CA,US
California,Thousand Oaks,US-CA,US
California,Thousand Palms,US-CA,US
California,Three Rivers,US-CA,US
California,Tipton,US-CA,US
California,Tollhouse,US-CA,US
California,Tomales,US-CA,US
California,Topanga,US-CA,US
California,Torrance,US-CA,US
California,Trabuco Canyon,US-CA,US
California,Tracy,US-CA,US
California,Tranquillity,US-CA,US
California,Traver,US-CA,US
California,Travis Afb,US-CA,US
California,Trona,US-CA,US
California,Truckee,US-CA,US
California,Tujunga,US-CA,US
California,Tulare,US-CA,US
California,Tulelake,US-CA,US
California,Tupman,US-CA,US
California,Turlock,US-CA,US
California,Tustin,US-CA,US
California,Twain Harte,US-CA,US
California,Twentynine Palms,US-CA,US
California,Twin Peaks,US-CA,US
California,Ukiah,US-CA,US
California,Union City,US-CA,US
California,Universal City,US-CA,US
California,Upland,US-CA,US
California,Upper Lake,US-CA,US
California,Vacaville,US-CA,US
California,Valencia,US-CA,US
California,Vallejo,US-CA,US
California,Valley Center,US-CA,US
California,Valley Springs,US-CA,US
California,Valley Village,US-CA,US
California,Van Nuys,US-CA,US
California,Venice,US-CA,US
California,Ventura,US-CA,US
California,Victorville,US-CA,US
California,Vidal,US-CA,US
California,Villa Park,US-CA,US
California,Visalia,US-CA,US
California,Vista,US-CA,US
California,Wallace,US-CA,US
California,Walnut,US-CA,US
California,Walnut Creek,US-CA,US
California,Warner Springs,US-CA,US
California,Wasco,US-CA,US
California,Washington,US-CA,US
California,Waterford,US-CA,US
California,Watsonville,US-CA,US
California,Waukena,US-CA,US
California,Weaverville,US-CA,US
California,Weed,US-CA,US
California,Weldon,US-CA,US
California,Weott,US-CA,US
California,West Covina,US-CA,US
California,West Hills,US-CA,US
California,West Hollywood,US-CA,US
California,West Sacramento,US-CA,US
California,Westlake Village,US-CA,US
California,Westley,US-CA,US
California,Westminster,US-CA,US
California,Westmorland,US-CA,US
California,Westwood,US-CA,US
California,Wheatland,US-CA,US
California,Whitethorn,US-CA,US
California,Whittier,US-CA,US
California,Wildomar,US-CA,US
California,Williams,US-CA,US
California,Willits,US-CA,US
California,Willow Creek,US-CA,US
California,Willows,US-CA,US
California,Wilmington,US-CA,US
California,Wilton,US-CA,US
California,Winchester,US-CA,US
California,Windsor,US-CA,US
California,Winnetka,US-CA,US
California,Winterhaven,US-CA,US
California,Winters,US-CA,US
California,Woodacre,US-CA,US
California,Woodbridge,US-CA,US
California,Woodlake,US-CA,US
California,Woodland,US-CA,US
California,Woodland Hills,US-CA,US
California,Wrightwood,US-CA,US
California,Yermo,US-CA,US
California,Yolo,US-CA,US
California,Yorba Linda,US-CA,US
California,Yosemite National Park,US-CA,US
California,Yountville,US-CA,US
California,Yreka,US-CA,US
California,Yuba City,US-CA,US
California,Yucaipa,US-CA,US
California,Yucca Valley,US-CA,US
Colorado,Agate,US-CO,US
Colorado,Akron,US-CO,US
Colorado,Alamosa,US-CO,US
Colorado,Allenspark,US-CO,US
Colorado,Alma,US-CO,US
Colorado,Anton,US-CO,US
Colorado,Arapahoe,US-CO,US
Colorado,Arvada,US-CO,US
Colorado,Aspen,US-CO,US
Colorado,Ault,US-CO,US
Colorado,Aurora,US-CO,US
Colorado,Austin,US-CO,US
Colorado,Avon,US-CO,US
Colorado,Bailey,US-CO,US
Colorado,Basalt,US-CO,US
Colorado,Bayfield,US-CO,US
Colorado,Bellvue,US-CO,US
Colorado,Bennett,US-CO,US
Colorado,Berthoud,US-CO,US
